"FMID","Market_Name","Address_Street_Number","Address_City","Address_State","Address_Zip","Latitude","Longitude","Spring_Day_A","Spring_Freq_A","Spring_Day_B","Spring_Freq_B","Summer_Day_A","Summer_Freq_A","Summer_Day_B","Summer_Freq_B","Fall_Day_A","Fall_Freq_A","Fall_Day_B","Fall_Freq_B","Accepts_CreditCards","Items","UpdateTime"
"1000793066","Monroe Street Farmers Market","9202 Monroe Street","Stuart","FL","34997","27.189378","-80.240379","Sunday","weekly","","","Saturday","every other week","","","Wednesday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:N","2013/9/29"
"1000709836","Broadway Farmers Market","896 Broadway","El Paso","TX","79932","31.839964","-106.42813","WEDNESDAY","WEEKLY","","","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/6/27"
"1000517280","Cherry Street Farmers Market","3161 Cherry Street","Amarillo","TX","79109","35.19901","-101.810584","Saturday","first of month","","","Saturday","weekly","Thursday","weekly","Saturday","every other week","Sunday","weekly","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2014/12/2"
"1000476700","Tafton Farmers Market","7596 Canterbury CT","Tafton","PA","18464","41.398697","-75.181233","SATURDAY","WEEKLY","","","SUNDAY","WEEKLY","FRIDAY","WEEKLY","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013 Jun 12"
"1000199061","Nebraska Home Grown Farmers Market","8126 Park ST","Omaha","NE","68136","41.259907","-96.007149","Sunday","every other week","","","Sunday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/4/15"
"1000881529","Minnesota Home Grown Farmers Market","8783 North Street","Saint Paul","MN","55117","44.941212","-93.100949","Saturday","weekly","Sunday","every other week","Friday","every other week","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/7/11"
"1000509270","Harrison Street Farmers Market","2735 Harrison Street","Columbus","GA","31909","32.509658","-84.871256","Saturday","every other week","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014 Dec 07"
"1000446518","3rd Avenue Farmers Market","9769 3rd Avenue","Akron","OH","44305","41.081661","-81.51976","Saturday","weekly","","","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2017 Apr 09"
"1000943083","Colonial Drive Farmers Market","452 Colonial Drive","New York","NY","10009","40.711558","-73.989919","","","","","Sunday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2012 Jan 23"
"1000102093","North Carolina Home Grown Farmers Market","6236 6th Avenue","Kernersville","NC","27284","36.109357","-80.070265","SATURDAY","EVERY OTHER WEEK","","","FRIDAY","WEEKLY","SATURDAY","WEEKLY","SUNDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:Y","2015 Jun 13"
"1000501004","Mill Road Farmers Market","7872 Mill Road","La Joya","TX","78560","26.239977","-98.46871","Saturday","weekly","","","Monday","every other week","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2016/1/11"
"1000283259","East Street Farmers Market","305 East Street","Buffalo","NY","14207","42.879897","-78.85065","Saturday","weekly","","","Sunday","weekly","Friday","weekly","Sunday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013/5/27"
"1000466582","Willow ST Farmers Market","4173 Willow ST","Hampton","GA","30228","33.379986","-84.279814","","","","","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015 May 06"
"1000747139","Division Street Market","2900 Division Street","Lake Geneva","WI","53147","42.580209","-88.419246","SATURDAY","WEEKLY","","","FRIDAY","WEEKLY","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2012 Oct 10"
"1000041457","Michigan Home Grown Market","5873 Wall ST","Fraser","MI","48026","42.530651","-82.940316","","","","","Sunday","weekly","Saturday","weekly","Saturday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2012/10/30"
"1000268400","Charles ST Market","1089 Charles ST","Richmond","VA","23237","37.550918","-77.45975","SATURDAY","EVERY OTHER WEEK","","","SUNDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/12/6"
"1000830779","Michigan Home Grown Farmers Market","599 College ST","Grass Lake","MI","49240","42.251139","-84.199666","Saturday","weekly","","","Wednesday","weekly","","","Friday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/1/15"
"1000128621","Henry ST Farmers Market","6646 Henry ST","Feeding Hills","MA","1030","42.059279","-72.668705","Friday","weekly","","","Saturday","weekly","Sunday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2017 Jul 05"
"1000114435","Division Street Market","3801 Division Street","Homosassa","FL","34446","28.77917","-82.610247","Sunday","weekly","","","Friday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2014/2/23"
"1000903048","Kentucky Home Grown Farmers Market","589 Church Road","Nicholasville","KY","40356","37.870361","-84.581019","Sunday","every other week","","","Monday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2012 Nov 06"
"1000776942","John Street Farmers Market","670 John Street","Bronx","NY","10457","40.842568","-73.870455","","","","","Saturday","first of month","Sunday","every other week","Friday","first of month","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2017/10/9"
"1000653360","Iron Ridge Farmers Market","64401 Broad Street","Iron Ridge","WI","53035","43.389286","-88.528583","Wednesday","weekly","","","Sunday","weekly","Friday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2012 Aug 23"
"1000850930","Oakland Gardens Market","5423 8th Street","Oakland Gardens","NY","11364","40.740826","-73.751189","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2012/10/10"
"1000167965","West ST Farmers Market","22213 West ST","Gretna","LA","70056","29.910727","-90.049225","Saturday","every other week","","","Saturday","every other week","","","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 Jan 12"
"1000258633","Paterson Farmers Market","2250 King Street","Paterson","NJ","7501","40.910423","-74.159764","","","","","Saturday","weekly","Tuesday","every other week","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2015/2/19"
"1000765524","Jefferson Avenue Farmers Market","1761 Jefferson Avenue","Charlotte","NC","28270","35.187197","-80.831063","Sunday","weekly","","","","","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2014/10/3"
"1000806130","Surrey Lane Farmers Market","5383 Surrey Lane","Pendleton","SC","29670","34.6504","-82.782162","SUNDAY","EVERY OTHER WEEK","","","SATURDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2017/9/24"
"1000391247","Leesburg Farmers Market","591 Monroe Street","Leesburg","FL","34788","28.800667","-81.879006","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/6/4"
"1000082624","Clinton ST Farmers Market","103 Clinton ST","Hartselle","AL","35640","34.428352","-86.929379","Sunday","weekly","Saturday","weekly","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014/8/27"
"1000569164","Illinois Home Grown Farmers Market","62069 7th Street East","Orland Park","IL","60467","41.609719","-87.848531","Saturday","first of month","","","Saturday","weekly","Thursday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2014/5/18"
"1000310565","Maple Avenue Market","1824 Maple Avenue","Duluth","MN","55803","46.779245","-92.111528","SUNDAY","WEEKLY","SATURDAY","EVERY OTHER WEEK","SATURDAY","FIRST OF MONTH","SUNDAY","WEEKLY","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/11/20"
"1000805059","Hershey Farmers Market","7011 Madison ST","Hershey","PA","17033","40.281161","-76.639491","","","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2013 Apr 22"
"1000486878","Liberty Street Farmers Market","360 Liberty Street","Saint Edward","NE","68660","41.56889","-97.860056","Sunday","every other week","","","Friday","every other week","Saturday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2012/3/17"
"1000944489","Mechanic Street Farmers Market","192 Mechanic Street","Hattiesburg","MS","39402","31.310532","-89.299048","","","","","Saturday","first of month","Thursday","weekly","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/11/15"
"1000641542","Surrey Lane Farmers Market","37958 Surrey Lane","Deerfield","IL","60015","42.160639","-87.840431","Friday","weekly","","","Wednesday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/2/8"
"1000200849","6th Street Farmers Market","48258 6th Street","Dayton","OH","45459","39.769567","-84.189391","Saturday","every other week","","","Tuesday","every other week","Wednesday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012/5/16"
"1000538918","Spring ST Farmers Market","7044 Spring ST","Hollywood","FL","33026","26.018933","-80.160937","","","","","TUESDAY","EVERY OTHER WEEK","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017/7/21"
"1000146668","Hamilton ST Farmers Market","6646 Hamilton ST","Washington","DC","20032","38.89025","-77.029902","","","","","Saturday","every other week","Sunday","weekly","Sunday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2017/2/26"
"1000657006","Glenwood Avenue Farmers Market","4573 Glenwood Avenue","Pelham","NC","27311","36.500826","-79.459673","Friday","weekly","","","Friday","every other week","","","Saturday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:Y","2014/10/7"
"1000743193","Riverside Drive Farmers Market","6004 Riverside Drive","Evans","GA","30809","33.511084","-82.139585","FRIDAY","WEEKLY","","","SATURDAY","WEEKLY","SUNDAY","FIRST OF MONTH","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2016 Oct 13"
"1000452120","Texas Home Grown Farmers Market","787 Cedar Lane","Southlake","TX","76092","32.950699","-97.140245","Saturday","every other week","","","Friday","weekly","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2014 Jun 09"
"1000919077","East Street Farmers Market","83936 East Street","Owings Mills","MD","21117","39.410107","-76.78963","THURSDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 Apr 06"
"1000313725","WDI Market","489 Vine Street","Lansdale","PA","19446","40.238391","-75.278242","","","","","FRIDAY","WEEKLY","TUESDAY","WEEKLY","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2015/2/8"
"1000616115","Mississippi Home Grown Farmers Market","2502 Delaware Avenue","Florence","MS","39073","32.148684","-90.118843","SATURDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","SUNDAY","FIRST OF MONTH","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/12/7"
"1000697250","Grant Street Farmers Market","887 Grant Street","Hammond","WI","54015","44.969058","-92.428351","Saturday","weekly","","","Friday","every other week","Saturday","weekly","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2017/4/20"
"1000279104","6th ST Farmers Market","1510 6th ST","Baltimore","MD","21231","39.300345","-76.610077","Saturday","weekly","","","Friday","every other week","Sunday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/9/26"
"1000867465","Railroad Street Farmers Market","4212 Railroad Street","Brookhaven","MS","39601","31.581016","-90.439544","Sunday","every other week","","","Saturday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017/6/4"
"1000098480","Allegan Market","6668 Central AVE","Allegan","MI","49010","42.521061","-85.840679","","","","","FRIDAY","WEEKLY","SUNDAY","EVERY OTHER WEEK","SATURDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2012/2/26"
"1000776191","New York Home Grown Farmers Market","5645 Front Street North","Spencer","NY","14883","42.210812","-76.490121","Sunday","weekly","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2016/9/21"
"1000436087","Colonial Drive Farmers Market","2754 Colonial Drive","Riverdale","GA","30296","33.559332","-84.398801","SUNDAY","WEEKLY","","","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2014 Jul 03"
"1000922257","Michigan Home Grown Farmers Market","94579 Center Street","Ossineke","MI","49766","44.898049","-83.429575","SATURDAY","FIRST OF MONTH","","","FRIDAY","EVERY OTHER WEEK","SUNDAY","WEEKLY","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/9/4"
"1000155879","Fairway Drive Farmers Market","4365 Fairway Drive","Forest Park","GA","30297","33.608787","-84.349391","Saturday","weekly","","","Saturday","weekly","Sunday","weekly","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2016/1/6"
"1000531691","2nd Street East Farmers Market","965 2nd Street East","Hialeah","FL","33010","25.860003","-80.29018","Saturday","weekly","","","Wednesday","every other week","Sunday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/10/2"
"1000287956","Middletown Farmers Market","4768 2nd Street","Middletown","MD","21769","39.439996","-77.540489","Saturday","weekly","","","Saturday","weekly","Friday","first of month","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:Y","2014 Aug 28"
"1000386597","Park Drive Farmers Market","3105 Park Drive","Katy","TX","77450","29.788467","-95.819141","","","","","Saturday","weekly","Wednesday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012 May 25"
"1000662182","Arch Street Farmers Market","2410 Arch Street","Minneapolis","MN","55437","44.961418","-93.260291","Friday","weekly","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2017/8/9"
"1000609489","QFB Farmers Market","713 6th ST N","Atlanta","GA","30339","33.860759","-84.469535","","","","","SATURDAY","WEEKLY","","","MONDAY","WEEKLY","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:Y","2017/9/30"
"1000039195","East Street Farmers Market","144 East Street","Enola","PA","17025","40.279448","-76.929506","Saturday","weekly","","","Friday","weekly","Sunday","weekly","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2017/6/11"
"1000238826","Liberty Street Farmers Market","5286 Liberty Street","Hot Springs National Park","AR","71913","34.49976","-93.048167","SATURDAY","EVERY OTHER WEEK","","","FRIDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2015/9/6"
"1000891457","Liberty Street Market","7101 Liberty Street","Mechanicsville","VA","23111","37.621241","-77.349592","SATURDAY","WEEKLY","WEDNESDAY","FIRST OF MONTH","FRIDAY","WEEKLY","SATURDAY","EVERY OTHER WEEK","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2014/9/30"
"1000061598","Warren Street Farmers Market","645 Warren Street","Trenton","NJ","8611","40.221309","-74.761027","","","","","Sunday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017 Dec 18"
"1000750520","Kentucky Home Grown Farmers Market","9476 Beechwood Drive","Louisville","KY","40204","38.219611","-85.742322","Sunday","weekly","","","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/4/15"
